happy,"When I saw the certificate results, I did not feel very happy as I á
did not realize that I had got all the credits until my á
classmates pointed it out to me.  My parents and my relatives á
praised me and I realized that my results were good i.e 2A, 5B, á
2C.  I felt satisfied with the results and was happy."
angry,"My classmate used her personal relations to get a seat for a á
subject that I wanted also.  I had taken the pains to help him á
apply and I did not get selected.  I did not like this as he had á
not told me the facts earlier, he need not have lied to me."
sad,"When my mother went through an operation, it was not very serious á
but I was sad and could not sleep before the operation."
happy,When I was admitted to the Chinese universiity.
angry,Something was stolen.
sad,When I learnt that my close friend was going to immigrate.
happy,When I told my girlfriend a joke openly and frankly.
angry,"My intimate girlfriend told me that her father was opposed to our á
relationship  and had insulted my integrity."
sad,When my studies are too demanding and I cannot cope with it.
happy,When I finished the work that I had planned to do - my homework.
angry,Someone played a trick on me.
sad,"When the thing that made my friends and relatives sad happened to á
them."
happy,"Several good friends made me a surprise visit and this made me á
happy.  They are my closest friends and we had not seen each á
other for a long time."
angry,"I worked with several classmates on a project.  I was very á
anxious about the project while my partners showed no concern  á
and when we had meetings on the project my classmates  did not á
pay any attention.  Some of them read books while the others á
argued on irrelevant questions.  The meeting would go on for two á
hours without the main theme being discussed.  We wasted time and á
could not reach a compromise.  My classmates avoided doing the á
work and the responsibilities, they seemed to value other á
projects more than this one."
sad,"One of my good friends had to migrate to America.  Our friendship á
had developed quite well and it was a pity as our friendship would á
fade."
happy,"I remember my religious experience.  During  a gospel camp, a few á
friends of mine decided to believe in God.  The joy that I felt á
at that time was more than words can express.  I blessed them and á
praised God in my heart."
angry,"My girlfriend disliked it when I played majong (a game of gambling).  á
I expressed my regrets and when I went to see her she neglected my á
existance.  I was very angry and left in displeasure."
sad,"When I said good-bye to my girlfriend.  I had spent two years on á
developing this relationship and it was unsuccessful, I felt very á
sad."
happy,"I learnt from the newspaper that I had been accepted at the á
Chinese university of H.K.  It was 7 o'clock in the morning.  á
Later I told my family and relatives about it and had tea with á
them very joyfully."
angry,"During a football match, the other team was rude and they hurt my á
team members and me.  The coach was prejudiced against us and á
punished us unreasonably.  Later we fought with each other and á
the match had to be cut short."
sad,"I heard of the death of a closefriend of mine.  I had gone camping        á
with him shortly before his death and the whole thing seemed very  á
sudden to me. "
happy,"After a busy day I went back to my hostel.  I closed the door and á
had a drink, then I read my favourite book on the bed.  Suddenly á
I felt peace and joy."
angry,"Yesterday I read in the newspaper that a 30 year old woman had á
abused her 2 month old son and had caused his death.  I was very á
angry after reading this as this is not a human act and to abuse á
so fragile a life is not a forgivable sin."
sad,"I had a schoolmate who went to the hospital as her brain was á
bleeding.  She fell unconscious for three days and when I went á
to see her I saw the miserable state the family was in.  Moreover á
I could not do nothing for her.  I was very sad.  Finally, she á
died."
happy,"I was appreciated by others, especially my family members and my á
friends."
angry,"[ Whenever I put myself in other's shoes and try to make the á
person happy, comfort him or make friends and I am misunderstood á
and rejected, especially when this person is a family member or a friend.]"
